ID,TEXT,EVENT_TYPE,EVENT_GROUP,SENTIMENT_VALENCE,EMOTION,SARCASM,TENSE,CERTAINTY,GENERATED
evt_000236,I feel like such a failure for getting laid off during my probation period.,got_laid_off,employment,0.1,shame,FALSE,present,1,TRUE
evt_000237,The CEO said it was the hardest decision they've had to make.,got_laid_off,employment,0.3,neutral,FALSE,past,0.7,TRUE
evt_000238,Being unemployed for the first time in my life is absolutely terrifying.,got_laid_off,employment,0.1,fear,FALSE,present,1,TRUE
evt_000239,I can finally pursue that master's degree now that I've been laid off.,got_laid_off,employment,0.8,hope,FALSE,present,1,TRUE
evt_000240,My boss looked genuinely upset when she had to tell me I was being let go.,got_laid_off,employment,0.4,sadness,FALSE,past,0.8,TRUE
evt_000241,Six months into my dream job and they're already cutting positions.,got_laid_off,employment,0.1,sadness,FALSE,present,1,TRUE
evt_000242,I'm weirdly excited about having time to figure out what I actually want to do.,got_laid_off,employment,0.8,joy,FALSE,present,1,TRUE
evt_000243,They're eliminating my department effective immediately due to automation.,got_laid_off,employment,0.2,neutral,FALSE,present,1,TRUE
evt_000244,How can they just throw away eight years of dedication like it means nothing?,got_laid_off,employment,0.1,anger,FALSE,present,1,TRUE
evt_000245,I keep telling myself that this layoff is just a temporary setback.,got_laid_off,employment,0.5,hope,FALSE,present,0.6,TRUE
evt_000246,The plant closure means three hundred of us are out of work.,got_laid_off,employment,0.2,neutral,FALSE,present,1,TRUE
evt_000247,I knew the layoffs were coming but hoped I'd somehow survive the cuts.,got_laid_off,employment,0.3,sadness,FALSE,past,0.8,TRUE
evt_000248,Getting fired sorry laid off whatever they want to call it sucks either way.,got_laid_off,employment,0.2,frustration,FALSE,present,1,TRUE
evt_000249,I'm shaking as I pack up my desk after getting the layoff notice.,got_laid_off,employment,0.1,shock,FALSE,present,1,TRUE
evt_000250,They offered me a consulting position after laying me off from full-time.,got_laid_off,employment,0.5,hope,FALSE,past,1,TRUE
evt_000251,I'm so angry that they waited until after the holidays to announce the layoffs.,got_laid_off,employment,0.1,anger,FALSE,present,1,TRUE
evt_000252,My teenage daughter is more upset about my layoff than I am.,got_laid_off,employment,0.4,neutral,FALSE,present,1,TRUE
evt_000253,I'm grateful my former boss promised to write me a strong recommendation letter.,got_laid_off,employment,0.7,gratitude,FALSE,present,1,TRUE
evt_000254,The whole office was crying when they announced the mass layoffs.,got_laid_off,employment,0.1,sadness,FALSE,past,1,TRUE
evt_000255,I have no idea what I'm supposed to do next after losing my job.,got_laid_off,employment,0.2,confusion,FALSE,present,1,TRUE
evt_000256,Being laid off feels like punishment even though they say it's not personal.,got_laid_off,employment,0.2,shame,FALSE,present,0.9,TRUE
evt_000257,My coworker got laid off yesterday and I'm worried I might be next.,got_laid_off,employment,0.2,anxiety,FALSE,past,0.7,TRUE
evt_000258,The company said they're restructuring but really they're just getting rid of expensive employees.,got_laid_off,employment,0.2,resentment,FALSE,past,0.9,TRUE
evt_000259,I never thought I'd be grateful for unemployment benefits until now.,got_laid_off,employment,0.6,gratitude,FALSE,present,1,TRUE
evt_000260,They eliminated my position while I was on maternity leave.,got_laid_off,employment,0.1,anger,FALSE,past,1,TRUE
evt_000261,I should have seen the layoffs coming when they hired that consulting firm.,got_laid_off,employment,0.3,resentment,FALSE,past,0.8,TRUE
evt_000262,My friends have been so supportive since I got laid off last week.,got_laid_off,employment,0.6,gratitude,FALSE,past,1,TRUE
evt_000263,They said the company is pivoting and my skills are no longer aligned.,got_laid_off,employment,0.3,neutral,FALSE,past,1,TRUE
evt_000264,Losing my job means I can't afford to keep my apartment anymore.,got_laid_off,employment,0.1,fear,FALSE,present,1,TRUE
evt_000265,I'm disgusted by how callously they handled the layoff process.,got_laid_off,employment,0.1,disgust,FALSE,present,1,TRUE
evt_000266,The timing couldn't be better actually since I wanted to travel anyway.,got_laid_off,employment,0.8,joy,FALSE,present,0.9,TRUE
evt_000267,I'm confused about why they chose me when there were clearly worse performers.,got_laid_off,employment,0.2,confusion,FALSE,present,0.9,TRUE
evt_000268,My severance package is generous enough that I'm not panicking yet.,got_laid_off,employment,0.6,relief,FALSE,present,1,TRUE
evt_000269,Being laid off three weeks before my promotion was supposed to go through.,got_laid_off,employment,0.1,frustration,FALSE,past,1,TRUE
evt_000270,I'm proud that I didn't break down crying when they told me.,got_laid_off,employment,0.6,pride,FALSE,past,1,TRUE
evt_000271,The merger meant duplicate roles and unfortunately mine was eliminated.,got_laid_off,employment,0.3,neutral,FALSE,past,1,TRUE
evt_000272,I can't sleep knowing that I have to tell my parents about the layoff.,got_laid_off,employment,0.1,anxiety,FALSE,present,1,TRUE
evt_000273,They gave us two hours notice before security escorted us out.,got_laid_off,employment,0.1,shock,FALSE,past,1,TRUE
evt_000274,Maybe being unemployed will give me time to work on my mental health.,got_laid_off,employment,0.6,hope,FALSE,future,0.5,TRUE
evt_000275,I'm not sure if I should feel relieved or terrified about losing my job.,got_laid_off,employment,0.4,confusion,FALSE,present,0.4,TRUE
evt_000276,The layoff email arrived in my inbox at 6 AM on a Monday.,got_laid_off,employment,0.2,neutral,FALSE,past,1,TRUE
evt_000277,I feel sick to my stomach thinking about updating my LinkedIn status.,got_laid_off,employment,0.1,shame,FALSE,present,1,TRUE
evt_000278,At fifty-eight getting laid off feels like career suicide.,got_laid_off,employment,0.1,fear,FALSE,present,0.9,TRUE
evt_000279,I'm thrilled to be free from that micromanaging nightmare of a boss.,got_laid_off,employment,0.9,joy,FALSE,present,1,TRUE
evt_000280,They claim the layoffs are temporary but we all know that's corporate speak.,got_laid_off,employment,0.2,resentment,FALSE,present,0.9,TRUE
evt_000281,I walked into work this morning and they told me not to bother settling in.,got_laid_off,employment,0.2,shock,FALSE,past,1,TRUE
evt_000282,The stress of wondering if I'd get laid off was worse than actually being laid off.,got_laid_off,employment,0.5,relief,FALSE,past,0.8,TRUE
evt_000283,I'm worried about how this gap in employment will look to future employers.,got_laid_off,employment,0.2,anxiety,FALSE,present,1,TRUE
evt_000284,They said my work was excellent but the position just didn't fit the new direction.,got_laid_off,employment,0.4,confusion,FALSE,past,0.7,TRUE
evt_000285,I'm actually relieved to be done with that soul-crushing commute every day.,got_laid_off,employment,0.7,relief,FALSE,present,1,TRUE
evt_000286,My spouse is being incredibly patient while I figure out our next steps.,got_laid_off,employment,0.6,gratitude,FALSE,present,1,TRUE
evt_000287,Being the sole breadwinner and getting laid off is my worst nightmare.,got_laid_off,employment,0.1,fear,FALSE,present,1,TRUE
evt_000288,The company Christmas party last month feels like such a joke now.,got_laid_off,employment,0.2,disgust,FALSE,present,1,TRUE
evt_000289,I'm hopeful that this layoff will lead to something better eventually.,got_laid_off,employment,0.7,hope,FALSE,present,0.6,TRUE
evt_000290,They terminated my entire division without any warning whatsoever.,got_laid_off,employment,0.1,shock,FALSE,past,1,TRUE
evt_000291,I'm still processing the fact that my dream job just evaporated.,got_laid_off,employment,0.2,sadness,FALSE,present,1,TRUE
evt_000292,The silver lining is that unemployment gives me time to be with my newborn.,got_laid_off,employment,0.7,joy,FALSE,present,1,TRUE
evt_000293,I'm mad at myself for not seeing the writing on the wall sooner.,got_laid_off,employment,0.2,anger,FALSE,present,0.8,TRUE
evt_000294,They let me know via email that my last day would be today.,got_laid_off,employment,0.2,neutral,FALSE,past,1,TRUE
evt_000295,I feel guilty that I'm secretly happy to be away from that toxic environment.,got_laid_off,employment,0.4,guilt,FALSE,present,0.9,TRUE
evt_000296,My department got eliminated and now I have to start job hunting again.,got_laid_off,employment,0.3,frustration,FALSE,past,1,TRUE
evt_000297,I'm anxious about explaining this employment gap in future interviews.,got_laid_off,employment,0.2,anxiety,FALSE,present,1,TRUE
evt_000298,Getting laid off taught me that no job is ever really secure.,got_laid_off,employment,0.4,neutral,FALSE,past,1,TRUE
evt_000299,I'm grateful for the opportunity to reassess my career priorities.,got_laid_off,employment,0.7,gratitude,FALSE,present,1,TRUE
evt_000300,The whole experience of being laid off has left me completely numb.,got_laid_off,employment,0.2,neutral,FALSE,present,1,TRUE
evt_000301,I just got promoted to senior analyst and I'm honestly terrified I'm not ready for this.,got_promoted,employment,0.3,fear,FALSE,past,1,TRUE
evt_000302,Holy shit I'm the new department head!! Still can't believe it happened.,got_promoted,employment,0.9,shock,FALSE,present,0.8,TRUE
evt_000303,My wife got promoted to VP today and I couldn't be more proud of her dedication.,got_promoted,employment,0.95,pride,FALSE,past,1,TRUE
evt_000304,"Great, they promoted me to team lead which means more work for the same shitty pay.",got_promoted,employment,0.2,frustration,TRUE,past,1,TRUE
evt_000305,I think I might be getting promoted next month but nothing's official yet.,got_promoted,employment,0.7,hope,FALSE,future,0.4,TRUE
evt_000306,Finally made it to manager after 8 years of grinding in this company.,got_promoted,employment,0.8,relief,FALSE,past,1,TRUE
evt_000307,They promoted Sarah over me and I honestly don't know what I did wrong.,got_promoted,employment,0.25,confusion,FALSE,past,1,TRUE
evt_000308,Just got promoted to sergeant and the responsibility is already weighing on me.,got_promoted,employment,0.4,anxiety,FALSE,past,1,TRUE
evt_000309,I'm beyond grateful for this promotion to district manager - feels surreal.,got_promoted,employment,0.9,gratitude,FALSE,present,1,TRUE
evt_000310,Got promoted but now I have to fire three people next week.,got_promoted,employment,0.3,guilt,FALSE,past,1,TRUE
evt_000311,My brother just got promoted to lead engineer and I'm so jealous.,got_promoted,employment,0.2,resentment,FALSE,past,1,TRUE
evt_000312,Promoted to senior dev! Time to pretend I know what I'm doing.,got_promoted,employment,0.6,anxiety,TRUE,past,1,TRUE
evt_000313,I don't deserve this promotion to supervisor but I'll take it.,got_promoted,employment,0.5,shame,FALSE,future,0.9,TRUE
evt_000314,Celebrating my promotion to head chef with the team tonight!,got_promoted,employment,0.85,joy,FALSE,present,1,TRUE
evt_000315,They promoted me to store manager and I have no idea how to manage people.,got_promoted,employment,0.3,confusion,FALSE,past,1,TRUE
evt_000316,Finally got promoted after being passed over three times.,got_promoted,employment,0.7,relief,FALSE,past,1,TRUE
evt_000317,My promotion to regional director came with a relocation I didn't want.,got_promoted,employment,0.4,frustration,FALSE,past,1,TRUE
evt_000318,Just got promoted to lieutenant and feeling the weight of leadership.,got_promoted,employment,0.6,anxiety,FALSE,past,1,TRUE
evt_000319,I'm thrilled about my promotion to creative director - dream job!,got_promoted,employment,0.95,joy,FALSE,present,1,TRUE
evt_000320,Got promoted to senior associate but the workload is insane now.,got_promoted,employment,0.3,frustration,FALSE,past,1,TRUE
evt_000321,They might promote me to branch manager but I'm not sure I want it.,got_promoted,employment,0.5,confusion,FALSE,future,0.3,TRUE
evt_000322,My promotion to assistant principal feels like a huge responsibility.,got_promoted,employment,0.6,anxiety,FALSE,present,1,TRUE
evt_000323,"Wow, I actually got promoted to senior consultant - still processing this.",got_promoted,employment,0.8,shock,FALSE,past,0.7,TRUE
evt_000324,Promoted to team lead and now I have to deal with office politics.,got_promoted,employment,0.3,disgust,FALSE,past,1,TRUE
evt_000325,I'm so proud of myself for earning this promotion to operations manager.,got_promoted,employment,0.9,pride,FALSE,present,1,TRUE
evt_000326,Got promoted to director and immediately regret accepting it.,got_promoted,employment,0.2,regret,FALSE,past,1,TRUE
evt_000327,They promoted me to shift supervisor which sounds fancy but isn't.,got_promoted,employment,0.4,neutral,TRUE,past,1,TRUE
evt_000328,My promotion to senior researcher came at the perfect time.,got_promoted,employment,0.8,gratitude,FALSE,past,1,TRUE
evt_000329,I think they're about to promote me to partner but I'm not counting on it.,got_promoted,employment,0.6,hope,FALSE,future,0.4,TRUE
